376	กำหนดให้ตัวแปร x และ y เป็นแถวลำดับ (array) ที่มี 1 มิติและมีค่าดังนี้  x[n] = y[n] โดยที่ n เป็นเลขจำนวนเต็ม ถ้า n มีค่า 3 และ y[3] มีค่า 4 แล้ว x[3] จะมีค่าเท่าใด	1	2	3	4	none	4	none	none	none	none	none	none	1
377	ถ้ามีการประกาศตัวแปรอาร์เรย์ของ float โดย float y[10][10]; อาร์เรย์ y มีขนาดเป็นกี่ byte (กำหนดให้ float มีขนาดเท่ากับ 4 byte)	200	242	400	484	none	4	none	none	none	none	none	none	1
378	กำหนดให้โปรแกรมมีขั้นตอนการทำงานดังนี้ เริ่มต้นโปรแกรม รับค่า i ทำซ้ำ โดยให้ count = 1 ถึง i  x[i] = i + 1 จบทำซ้ำ จบโปรแกรม  ถ้าคอมพิวเตอร์ทำโปรแกรมนี้จนจบ โดยผู้ใช้ใส่ค่า 7 แล้วข้อใดเป็นจริง	x[2] มีค่า 3	x[3] มีค่า 3	x[7] มีค่า 6	x[7] มีค่า 7	none	1	none	none	none	none	none	none	1
379	กำหนดให้โปรแกรมมีขั้นตอนการทำงานดังนี้  เริ่มต้นโปรแกรม i = 8 ; x[1] = 1 ; x[2] = 1 ; ทำซ้ำโดยให้ count = 3 ถึง i x[i] = x[i – 1] + x[i - 2] จบทำซ้ำ จบโปรแกรม  ถ้าคอมพิวเตอร์ทำโปรแกรมนี้จนจบ แล้วทำให้ข้อใดเป็นจริง	x[2] มีค่า 3	x[3] มีค่า 3	x[4] มีค่า 3	x[5] มีค่า 3	none	3	none	none	none	none	none	none	1
380	"จาก char fruit [5] [20] = {“apple”, “banana”, “cherry”, “orange”, “strawberry”}; ข้อใดคือค่าของ fruit [3] "	‘a’	‘c’	‘b’	‘o’	none	4	none	none	none	none	none	none	1
381	"ถ้า int num[5] = {8,12,20,5,40}; ข้อใดเป็นคำตอบของ y เมื่อ int y = num[1]*num[3]–num[4];"	num[0]	num[1]	num[2]	num[3]	none	3	none	none	none	none	none	none	1
382	ผลลัพธ์ของ c คือ	1	2	12	7	none	3	q382.png	none	none	none	none	none	1
383	ให้ A[1..N] เป็น อะเรย์ หนึ่งมิติ ขนาด N   โปรแกรมต่อไปนี้ทำอะไร 	หาค่า MAX A[1..N]	หาค่า MIN A[1..N]	หาว่า มีค่าใดน้อยกว่า M หรือไม่	หาว่า มีค่าใดมากกว่า M หรือไม่	none	1	q383.png	none	none	none	none	none	1
384	ให้ A[1..N] เป็น อะเรย์ หนึ่งมิติ ขนาด N   A[1]=1 A[2]=2 ... A[N]=N   เมื่อโปรแกรมจบ A[5] มีค่าเท่าไร 	5	9	11	15	none	4	q384.png	none	none	none	none	none	1
385	"ให้ B[1..N, 1..N] เป็น อะเรย์ 2 มิติ ขนาด N x N  เมื่อโปรแกรมทำงานเสร็จ บรรทัด B[J,K] = B[J,K] + 1 ทำงานไปกี่รอบ"	N	2N	N x N	N(N+1)/2	ผิดทุกข้อ	4	none	none	none	none	none	none	1
386	จากโปรแกรม ตัวแปร a รับค่าได้มากที่สุดกี่ค่า	30	60	90	120	none	4	q386.png	none	none	none	none	none	1
387	"กำหนดให้  a = {3,5,7,2};  b = {1,9,9,1}; จงหาค่าของ b[a[3]] + a[b[3]]"	10	12	14	16	none	3	none	none	none	none	none	none	1
388	ต่อไปนี้ข้อใดต้องใช้ตัวแปรเป็นอาเรย์ 2 มิติ	เพื่อเก็บคะแนนของนักเรียนวิชาคอมพิวเตอร์ 100 คน	เพื่อเก็บคะแนนนักเรียน 5 วิชา	เพื่อเก็บปริมาณน้ำฝนแต่ละเดือนในช่วง 10 ปี	เพื่อเก็บจำนวนนักเรียนของโรงเรียน 100 โรง	none	3	none	none	none	none	none	none	1
389	ดูโจทย์จากรูปภาพประกอบคำถาม	10	20	30	60	none	2	q389.png	none	none	none	none	none	1
390	ดูโจทย์จากรูปภาพประกอบคำถาม	"read(a[i,j])"	"read(a[j,i])"	"write(a[Sun,5])"	"write(a[Thurs,5])"	none	3	q390.png	none	none	none	none	none	1
391	n=6	"[7,6,5,4,3,2,1]"	"[1,1,1,1,1,1,1]"	"[7,7,7,7,7,7,7]"	"[1,2,3,4,5,6,7]"	none	4	q391.png	none	none	none	none	none	1
392	ถ้าต้องการทำการประกาศตัวแปร A เพื่อเก็บข้อมูลเมตริกซ์ที่มีขนาด 4 X 4 ควรประกาศตัวแปรอย่างไร	A : Array [1..4] of Integer ;	"A : Array [1..4, 1..4 ] of Integer ;"	"A : Array [1..4, 1..4, 1..4, 1..4] of Integer ;"	ไม่มีข้อใดถูก	none	2	none	none	none	none	none	none	1
393	ถ้า Array 1 มิติ ชื่อ A มีขนาด 8 ช่องข้อมูล แล้วต้องการเก็บค่า 20 ไว้ในตำแหน่ง(Index)ที่ 5 จะต้องเขียนคำสั่งอย่างไร	A[8] := 20;	A[5] := 20 ;	Readln( A[5] )	For i := 1 to 8 Do Readln( A[i] ) ;	none	2	none	none	none	none	none	none	1
394	"Var A : Array [0..10] of integer; B : Array [1..10] of real; C : Array [1..2,-1..3,1..3,0..3] of integer; ถ้าต้องการเขียนคำสั่งในการกำหนดให้ Array B มีค่าเป็น 0 ทั้งหมด จะต้องเขียนคำสั่งอย่างไร"	B[1..10] := 0;	B := 0;	For i := 1 to 10 do B[i] := 0;	ถูกทุกข้อ	none	3	none	none	none	none	none	none	1
395	"Var A : Array [0..10] of integer; B : Array [1..10] of real; C : Array [1..2,-1..3,1..3,0..3] of integer; ตัวแปร C เป็นตัวแปร Array แบบกี่มิติ (Dimension) และสมาชิก (Element) ทั้งหมดกี่จำนวน"	"4 มิติ , 54 จำนวน"	"4 มิติ , 96 จำนวน"	"4 มิติ , 120 จำนวน"	"2x2 มิติ , 96 จำนวน"	none	3	none	none	none	none	none	none	1
396	"จากโจทย์ต่อไปนี้ For i := 1 to 5 Do For j := 1 to 3 Do Readln (X[i,j]) ; มีการรับข้อมูลเข้าไปไว้ในตัวแปร X กี่จำนวน ?"	3	5	8	15	none	4	none	none	none	none	none	none	1
397	ถ้าต้องการนำค่า 16 นำไปเก็บไว้ในตัวแปร Array ชื่อ X ลำดับที่ 5 จะต้องเขียนคำสั่งอย่างไร	"X : Array[ 5 , 16] of Integer ;"	X[ 5 ] := 16 ;	X[ 16 ] := 5 ;	16 = X[ 5 ] ;	none	2	none	none	none	none	none	none	1
398	"จากโจทย์ต่อไปนี้ B := A[ i,j,k ] ; จงบอกมิติ( Dimension )ของตัวแปร A"	1	2	3	4	none	3	none	none	none	none	none	none	1
399	"จากการประกาศ Array ต่อไปนี้ A : Array[’A’..’F’,’5’..’7’] of Real ; Array A มีเนื้อที่ในการเก็บข้อมูลเลขจำนวนจริงสูงสุดเท่าใด"	1จำนวน	9จำนวน	18จำนวน	20จำนวน	none	3	none	none	none	none	none	none	1
